id,country,city,neighbourhood,property_type,price,review_scores_rating
13456362,Sweden,Stockholm,Kungsholmen,Apartment,$929.00,93
24949650,Sweden,Hammarbyhöjden,Skarpnäck,Condominium,$753.00,100
27668691,Sweden,Hägersten-Liljeholmen,Hägersten-Liljeholmen,Other,$802.00,75
35080451,Sweden,Östermalm,Östermalm,Apartment,"$3,503.00",95
6281605,Sweden,Stockholm,Södermalm,Apartment,$949.00,96
8543351,Norway,Oslo,St. Hanshaugen,Apartment,$690.00,100
5923462,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$998.00,92
11241277,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$998.00,100
6647528,Sweden,Stockholm,Södermalm,Apartment,"$1,497.00",96
25356537,Sweden,Stockholm,Södermalm,Condominium,$704.00,99
6118958,Norway,Oslo,St. Hanshaugen,Apartment,"$1,398.00",92
21229010,Sweden,Norrmalm,Norrmalm,Apartment,$998.00,100
24599383,Sweden,Hägersten-Liljeholmen,Hägersten-Liljeholmen,Apartment,$499.00,100
12953404,Sweden,Stockholm,Skarpnäck,Condominium,$910.00,95
9984596,Sweden,Stockholm,Norrmalm,Apartment,$900.00,96
11235023,Sweden,Stockholm,Östermalm,Boat,"$2,779.00",99
7617562,Norway,Oslo,Gamle Oslo,Apartment,"$1,498.00",80
3401199,Sweden,Stockholm,Norrmalm,Apartment,$802.00,100
14800767,Sweden,Stockholm,Rinkeby-Kista,House,$802.00,60
25472206,Sweden,Kungsholmen,Kungsholmen,Hotel,$802.00,95
13541739,Sweden,Stockholm,Norrmalm,Apartment,$704.00,100
14152306,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$499.00,100
34701161,Sweden,Älvsjö,Älvsjö,Apartment,$881.00,87
9605750,Norway,Oslo,Grünerløkka,Apartment,$890.00,95
18931650,Sweden,Stockholm,Norrmalm,Apartment,"$1,683.00",95
33775440,Sweden,Hammarbyhöjden,Skarpnäck,Apartment,$724.00,96
19832124,Sweden,Akalla,Rinkeby-Kista,Apartment,$499.00,100
1048260,Sweden,Stockholm,Skarpnäck,Apartment,$704.00,94
34854758,Sweden,Ladugårdsgärdet,Östermalm,Apartment,"$2,505.00",80
5207713,Norway,Oslo,Sagene,Apartment,"$1,053.00",99
18969927,Sweden,Björkhagen,Skarpnäck,Apartment,$450.00,100
21409092,Sweden,Hammarbyhöjden,Skarpnäck,Apartment,$802.00,100
23712689,Sweden,Södermalm,Södermalm,Apartment,$724.00,100
27942666,Sweden,Stockholm,Kungsholmen,Apartment,$890.00,100
12802708,Norway,Oslo,Sentrum,Apartment,$999.00,100
7381318,Norway,Oslo,Nordstrand,Apartment,$318.00,90
19115150,Sweden,Bromma,Bromma,Apartment,$548.00,100
12408520,Norway,Oslo,St. Hanshaugen,Apartment,$953.00,95
19217467,Sweden,Södermalm,Enskede-Årsta-Vantör,Apartment,"$1,996.00",100
6456632,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$704.00,96
6088856,Sweden,Stockholm,Östermalm,Apartment,$597.00,100
31094520,Sweden,Kungsholmen,Kungsholmen,Apartment,$802.00,97
35954870,Sweden,Södermalm,Södermalm,Apartment,$998.00,98
35537756,Sweden,Gamla stan,Södermalm,Apartment,"$1,203.00",87
4229357,Sweden,Stockholm,Enskede-Årsta-Vantör,Apartment,$695.00,100
8836966,Norway,Oslo,Sagene,Apartment,$990.00,96
23837926,Sweden,Hägersten-Liljeholmen,Hägersten-Liljeholmen,House,$998.00,100
34408469,Sweden,Björkhagen,Skarpnäck,Apartment,"$1,399.00",100
11807533,Sweden,Stockholm,Skarpnäck,Apartment,$597.00,96
15460495,Sweden,Stockholm,Kungsholmen,Hostel,$196.00,77
32008793,Sweden,Norrmalm,Norrmalm,Apartment,"$1,301.00",98
19084630,Sweden,Stockholm,Södermalm,Apartment,$890.00,100
26102748,Sweden,Östermalm,Östermalm,Apartment,"$2,602.00",97
36434486,Sweden,Norrmalm,Norrmalm,Apartment,$753.00,98
36787645,Sweden,Södermalm,Södermalm,Apartment,"$1,154.00",92
11275830,Norway,Oslo,Ullern,Townhouse,$981.00,95
19656682,Sweden,Kista,Rinkeby-Kista,Other,$215.00,76
17603444,Sweden,Stockholm,Kungsholmen,Apartment,$753.00,90
18310201,Sweden,Stockholm,Kungsholmen,Apartment,$597.00,100
21586593,Sweden,Kungsholmen,Kungsholmen,Apartment,$998.00,95
13194677,Sweden,Stockholm,Södermalm,Apartment,"$2,143.00",95
838442,Sweden,Stockholm,Norrmalm,Apartment,"$1,859.00",92
16809415,Sweden,Stockholm,Enskede-Årsta-Vantör,Apartment,$303.00,85
24885374,Sweden,Stockholm,Norrmalm,Apartment,$998.00,100
10305478,Sweden,Stockholm,Kungsholmen,Apartment,$802.00,99
12847243,Norway,Oslo,Gamle Oslo,Apartment,$963.00,100
10982400,Norway,Oslo,Ullern,Apartment,$445.00,94
5157527,Norway,Oslo,Frogner,Apartment,$545.00,98
34668350,Sweden,Södermalm,Södermalm,Apartment,$724.00,97
6407246,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$802.00,100
11079956,Sweden,Stockholm,Enskede-Årsta-Vantör,Apartment,$753.00,80
13851384,Sweden,Stockholm,Södermalm,Apartment,$626.00,98
19134986,Sweden,Skärholmen,Skärholmen,Apartment,$323.00,93
11472268,Norway,Oslo,St. Hanshaugen,Apartment,$527.00,93
16630682,Sweden,Stockholm,Norrmalm,Apartment,"$1,301.00",94
4760460,Sweden,Stockholm,Södermalm,Apartment,"$4,902.00",98
1355440,Sweden,Stockholm,Kungsholmen,Apartment,"$1,947.00",97
23460312,Sweden,Nockeby,Bromma,Condominium,$401.00,96
18170594,Sweden,Stockholm,Skarpnäck,Apartment,$499.00,96
24034829,Sweden,Norrmalm,Norrmalm,Apartment,"$1,194.00",98
24168500,Sweden,Kungsholmen,Kungsholmen,Apartment,$851.00,93
22119008,Sweden,Stockholm,Enskede-Årsta-Vantör,Apartment,$646.00,100
8266700,Norway,Oslo,Gamle Oslo,Apartment,"$2,198.00",95
36371436,Sweden,Kungsholmen,Kungsholmen,Apartment,$597.00,100
11238344,Norway,Oslo,Frogner,Apartment,"$1,398.00",80
35453556,Sweden,Södermalm,Södermalm,Apartment,"$1,301.00",92
5114108,Sweden,Stockholm,Kungsholmen,Apartment,$352.00,100
25704105,Sweden,Stockholm,Kungsholmen,Apartment,"$2,299.00",98
13601113,Sweden,Stockholm,Skarpnäck,Apartment,$548.00,97
9643012,Sweden,Stockholm,Östermalm,Apartment,$998.00,98
17489153,Sweden,Stockholm,Södermalm,Apartment,$430.00,97
36754961,Sweden,Ladugårdsgärdet,Östermalm,Apartment,$900.00,80
9141475,Norway,Oslo,Grünerløkka,Apartment,"$1,398.00",89
13026078,Sweden,Stockholm,Hässelby-Vällingby,Apartment,$352.00,100
19657768,Sweden,Östermalm,Östermalm,Apartment,$900.00,100
3942392,Norway,Oslo,St. Hanshaugen,Apartment,"$1,099.00",96
36296226,Sweden,Norrmalm,Norrmalm,Apartment,"$1,497.00",100
6656497,Norway,Oslo,Grünerløkka,Apartment,$599.00,94
24367182,Sweden,Hammarbyhöjden,Skarpnäck,Apartment,$998.00,97
10515152,Norway,Oslo,Grünerløkka,Condominium,$899.00,98
7063087,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$900.00,97
5348547,Sweden,Stockholm,Östermalm,Apartment,"$1,017.00",100
19501063,Sweden,Stockholm,Enskede-Årsta-Vantör,House,"$3,062.00",99
11914909,Sweden,Stockholm,Norrmalm,Apartment,$753.00,100
